id,source_type,source_file,raw_text,name,url,domain,category,subcategory,purpose,department,agent_owner,use_case,data_type,access_type,cost_level,risk_level,legal_notes,setup_steps,example_prompt,tags,priority_score,verified_status,last_checked,notes
EIC-0044,photo_ocr,FB_IMG_1778509082408.jpg,¢ piktochart.com - Turn complex information into clear infographics,Piktochart,https://piktochart.com,piktochart.com,Content Creation,,Turn complex information into clear infographics,Content Engine,Listing Writer,"Listing Writer grabs piktochart.com for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://piktochart.com.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,design tools,3,auto,2026-05-12,photo_topic=Free design tools you should be using
EIC-0045,photo_ocr,FB_IMG_1778509082408.jpg,"« scribus.net - Design print-ready books, magazines",Scribus,https://scribus.net,scribus.net,Content Creation,,"Design print-ready books, magazines",Content Engine,Listing Writer,"Listing Writer grabs scribus.net for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://scribus.net.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,design tools,3,auto,2026-05-12,photo_topic=Free design tools you should be using
EIC-0046,photo_ocr,FB_IMG_1778509082408.jpg,« shotsnapp.com - Create device mockup images for your app/ site,Shotsnapp,https://shotsnapp.com,shotsnapp.com,Content Creation,,Create device mockup images for your app/ site,Content Engine,Listing Writer,"Listing Writer grabs shotsnapp.com for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://shotsnapp.com.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,design tools,3,auto,2026-05-12,photo_topic=Free design tools you should be using
EIC-0047,photo_ocr,FB_IMG_1778509082408.jpg,¢ spline.design - Design interactive 3D scenes,Spline,https://spline.design,spline.design,Content Creation,,Design interactive 3D scenes,Content Engine,Listing Writer,"Listing Writer grabs spline.design for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://spline.design.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,design tools,3,auto,2026-05-12,photo_topic=Free design tools you should be using
EIC-0048,spreadsheet,Everlight_Free_Resources_List.xlsx,tensor.art | AI image generation | Runs powerful image AI models.,Tensor,https://tensor.art,tensor.art,Content Creation,,Runs all powerful image Al models,Content Engine,Listing Writer,"Listing Writer grabs tensor.art for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://tensor.art.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,ai image,4,checked,2026-05-12,sheet_category=AI image generation | photo_topic=Essential Tools you'll wish you found earlier
EIC-0049,photo_ocr,FB_IMG_1778509082408.jpg,¢ upscayl.org - Make blurry images sharp /clear,Upscayl,https://upscayl.org,upscayl.org,Content Creation,,upscales low-resolution images to 4K,Content Engine,Listing Writer,"Listing Writer grabs upscayl.org for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://upscayl.org.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,design tools,3,auto,2026-05-12,photo_topic=Free design tools you should be using | photo_topic=Must know essential free PC tools
EIC-0050,photo_ocr,FB_IMG_1778509082408.jpg,¢ vectormaker.co - Convert images into vectors,Vectormaker,https://vectormaker.co,vectormaker.co,Content Creation,,Convert images into vectors,Content Engine,Listing Writer,"Listing Writer grabs vectormaker.co for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://vectormaker.co.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,design tools,3,auto,2026-05-12,photo_topic=Free design tools you should be using
EIC-0051,spreadsheet,Everlight_Free_Resources_List.xlsx,vocalremover.org | Audio editing | Separates vocals from music tracks.,Vocalremover,https://vocalremover.org,vocalremover.org,Content Creation,,Separates vocals from music tracks.,Content Engine,Listing Writer,"Listing Writer grabs vocalremover.org for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://vocalremover.org.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,music,4,checked,2026-05-12,sheet_category=Audio editing | photo_topic=Essential Tools you'll wish you found earlier
EIC-0052,photo_ocr,FB_IMG_1778509082408.jpg,* watermarkremover.io - Erase watermarks from any image,Watermarkremover,https://watermarkremover.io,watermarkremover.io,Content Creation,,Erase watermarks from any image,Content Engine,Listing Writer,"Listing Writer grabs watermarkremover.io for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://watermarkremover.io.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,design tools,3,auto,2026-05-12,photo_topic=Free design tools you should be using
EIC-0053,photo_ocr,FB_IMG_1778509082408.jpg,"¢ whimsical.com - Build flowcharts, wireframes ,mind maps",Whimsical,https://whimsical.com,whimsical.com,Content Creation,,"Build flowcharts, wireframes ,mind maps",Content Engine,Listing Writer,"Listing Writer grabs whimsical.com for design, video, audio, image, or copy work feeding the Content Engine. Output goes through `02_CONTENT_FACTORY/` and the branded mailer.",,free,free,low,,"1. Open https://whimsical.com.
2. Free tier usually sufficient -- avoid paid until first $10k revenue (Operator Truth doctrine).
3. Save assets to `02_CONTENT_FACTORY/01_Queue/`.",,design tools,3,auto,2026-05-12,photo_topic=Free design tools you should be using
EIC-0054,photo_ocr,FB_IMG_1778509059175.jpg,¢ 10015.io - productivity tools collection,10015,https://10015.io,10015.io,Decision Intelligence,,productivity tools collection,CEO Command Center,Strategic Modeler,"Strategic Modeler uses 10015.io for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://10015.io.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,curating powerful,3,auto,2026-05-12,photo_topic=Sites curating powerful Tool collections...
EIC-0055,photo_ocr,FB_IMG_1778509059175.jpg,¢ alternativeto.net - Find alternatives to any software,Alternativeto,https://alternativeto.net,alternativeto.net,Decision Intelligence,,Find alternatives to any software,CEO Command Center,Strategic Modeler,"Strategic Modeler uses alternativeto.net for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://alternativeto.net.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,curating powerful,3,auto,2026-05-12,photo_topic=Sites curating powerful Tool collections...
EIC-0056,photo_ocr,FB_IMG_1778509392320.jpg,* amusingplanet.com - unusual natural and manmade global phenomena,Amusingplanet,https://amusingplanet.com,amusingplanet.com,Decision Intelligence,Uncategorized,unusual natural and manmade global phenomena,CEO Command Center,Strategic Modeler,"Strategic Modeler uses amusingplanet.com for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://amusingplanet.com.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,,3,unverified,2026-05-12,photo_topic=Explore Hidden and Famous Wonders Worldwide
EIC-0057,photo_ocr,FB_IMG_1778509507011.jpg,"¢ antcat.org - Every ant species ever discovered, catalogued",Antcat,https://antcat.org,antcat.org,Decision Intelligence,Uncategorized,"Every ant species ever discovered, catalogued",CEO Command Center,Strategic Modeler,"Strategic Modeler uses antcat.org for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://antcat.org.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,,3,unverified,2026-05-12,photo_topic=platforms for finding hard to  access information..
EIC-0058,photo_ocr,FB_IMG_1778509272312.jpg,* astronomyonline.org - Best collection of astronomy education resources,Astronomyonline,https://astronomyonline.org,astronomyonline.org,Decision Intelligence,,Best collection of astronomy education resources,CEO Command Center,Strategic Modeler,"Strategic Modeler uses astronomyonline.org for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://astronomyonline.org.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,underrecognized information,3,auto,2026-05-12,photo_topic=Underrecognized information resource platforms
EIC-0059,photo_ocr,FB_IMG_1778509392320.jpg,« atlasofwonders.com - Curated list of breathtaking hidden global locations,Atlasofwonders,https://atlasofwonders.com,atlasofwonders.com,Decision Intelligence,Uncategorized,Curated list of breathtaking hidden global locations,CEO Command Center,Strategic Modeler,"Strategic Modeler uses atlasofwonders.com for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://atlasofwonders.com.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,,3,unverified,2026-05-12,photo_topic=Explore Hidden and Famous Wonders Worldwide
EIC-0060,photo_ocr,FB_IMG_1778509059175.jpg,* awesome-privacy.xyz - privacy-respecting tools for every task,Awesome Privacy,https://awesome-privacy.xyz,awesome-privacy.xyz,Decision Intelligence,,privacy-respecting tools for every task,CEO Command Center,Strategic Modeler,"Strategic Modeler uses awesome-privacy.xyz for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://awesome-privacy.xyz.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,curating powerful,3,auto,2026-05-12,photo_topic=Sites curating powerful Tool collections...
EIC-0061,photo_ocr,FB_IMG_1778509059175.jpg,"* awesome-selfhosted.net - self-hostable ,open source apps directory",Awesome Selfhosted,https://awesome-selfhosted.net,awesome-selfhosted.net,Decision Intelligence,,"self-hostable ,open source apps directory",CEO Command Center,Strategic Modeler,"Strategic Modeler uses awesome-selfhosted.net for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://awesome-selfhosted.net.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,curating powerful,3,auto,2026-05-12,photo_topic=Sites curating powerful Tool collections...
EIC-0062,spreadsheet,Everlight_Free_Resources_List.xlsx,bigmp4.com | Video upscaling | Upscales low-resolution videos.,Bigmp4,https://bigmp4.com,bigmp4.com,Decision Intelligence,Uncategorized,Upscales low-resolution videos.,CEO Command Center,Strategic Modeler,"Strategic Modeler uses bigmp4.com for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://bigmp4.com.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,,4,unverified,2026-05-12,sheet_category=Video upscaling | photo_topic=Essential Tools you'll wish you found earlier
EIC-0063,spreadsheet,Everlight_Free_Resources_List.xlsx,brandfetch.com | Brand assets | Finds company logos and brand colors.,Brandfetch,https://brandfetch.com,brandfetch.com,Decision Intelligence,Uncategorized,search millions of brand logos/ colors,CEO Command Center,Strategic Modeler,"Strategic Modeler uses brandfetch.com for strategic frameworks, decision trees, scenario analysis, or executive intelligence. Outputs feed Lucrex's command decisions.",,free,free,low,,"1. Open https://brandfetch.com.
2. Snapshot key insights into `01_BUSINESSES/Everlight_Ventures/Wealth_OS/`.
3. For repeat use, build a wrapper in `40_strategic_modeler.md` runbook.",,,4,unverified,2026-05-12,sheet_category=Brand assets | photo_topic=Essential Tools you'll wish you found earlier
